Product,Franchise Code,Date,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Inventory,Margin,Marketing,Profit,Sales,Total Expenses
Green Tea,CA959,9/1/2019,70,110,90,180,86,547,116,28,89,215,56
Green Tea,CA959,4/1/2019,20,30,20,50,39,244,53,12,21,98,39
Green Tea,CA959,2/1/2019,70,100,70,170,54,404,66,20,18,128,54
Green Tea,CH971,11/1/2019,40,90,80,130,39,541,51,12,39,96,25
Green Tea,CH971,9/1/2019,100,160,150,260,108,971,157,30,172,282,41
Green Tea,CH971,4/1/2019,30,60,60,90,27,859,39,7,31,70,18
Green Tea,CH971,3/1/2019,80,120,100,200,86,547,116,28,91,215,55
Green Tea,CH971,2/1/2019,100,160,120,260,79,593,98,30,50,189,64
Green Tea,MA435,12/1/2019,50,100,80,150,43,419,64,13,43,114,35
Green Tea,MA435,11/1/2019,220,-30,-100,190,154,3654,-24,50,-174,139,93
Green Tea,MA435,10/1/2019,0,10,10,10,10,598,13,3,-3,25,15
Green Tea,MA435,9/1/2019,30,60,50,90,31,1000,37,9,10,72,30
Green Tea,MA435,8/1/2019,70,90,80,160,48,851,70,13,67,126,25
Green Tea,MA435,7/1/2019,50,80,70,130,65,1053,77,20,52,151,42
Green Tea,MA435,6/1/2019,110,190,160,300,122,789,176,39,171,318,61
Green Tea,MA435,3/1/2019,140,190,100,330,96,683,134,87,25,245,117
Green Tea,MA435,2/1/2019,70,110,90,180,91,656,127,28,113,232,51
Green Tea,MA435,1/1/2019,110,40,10,150,86,1698,23,26,-39,116,49
Green Tea,MA801,5/1/2019,40,70,30,110,51,503,71,46,-7,130,76
Green Tea,MA801,4/1/2019,30,50,40,80,54,1037,64,16,40,126,37
Green Tea,IN351,6/1/2019,130,190,160,320,123,915,179,34,199,322,45
Green Tea,IN617,9/1/2019,40,50,0,90,60,606,84,54,0,153,84
Green Tea,IN774,12/1/2019,10,30,20,40,39,244,53,12,21,98,39
Green Tea,IN774,7/1/2019,30,50,50,80,76,580,111,21,117,199,32
Green Tea,IN774,4/1/2019,30,60,50,90,82,788,123,27,95,218,59
Green Tea,IN781,10/1/2019,170,230,130,400,255,1756,312,96,272,604,129
Green Tea,IN781,8/1/2019,110,120,80,230,239,1755,239,66,221,509,90
Green Tea,IN781,5/1/2019,10,20,0,30,25,209,31,9,-16,60,42
Green Tea,IN781,3/1/2019,50,80,50,130,72,650,110,23,82,194,55
Green Tea,IN978,11/1/2019,20,30,30,50,46,449,67,14,46,120,36
Green Tea,IN978,2/1/2019,50,100,80,150,91,656,127,28,113,232,51
Green Tea,IN978,1/1/2019,50,90,80,140,90,572,115,29,110,218,41
Green Tea,AU212,5/1/2019,80,120,100,200,76,580,111,21,116,199,33
Green Tea,AU212,1/1/2019,20,30,30,50,21,480,32,5,22,56,17
Green Tea,AU347,6/1/2019,0,20,10,20,25,209,31,9,-18,60,43
Green Tea,AU347,2/1/2019,40,60,50,100,91,656,127,28,113,232,51
Green Tea,AU518,4/1/2019,20,60,50,80,72,650,110,23,83,194,54
Green Tea,AU585,12/1/2019,20,40,40,60,24,806,36,6,27,64,18
Green Tea,AU607,10/1/2019,110,-110,-170,0,255,7058,-255,96,-539,22,129
Green Tea,AU631,7/1/2019,10,30,10,40,34,240,43,12,-4,82,46
Green Tea,AU646,3/1/2019,20,40,10,60,60,606,84,54,0,153,84
Green Tea,AU718,9/1/2019,0,40,40,40,0,430,43,0,47,46,11
Green Tea,AU845,8/1/2019,50,70,60,120,48,851,70,13,68,126,24
Green Tea,AU914,11/1/2019,30,60,50,90,43,419,64,13,42,114,36
Green Tea,BR303,4/1/2019,30,60,30,90,51,503,71,46,-7,130,76
Green Tea,BR303,1/1/2019,80,120,40,200,96,683,134,87,25,245,117
Green Tea,BR719,12/1/2019,140,150,70,290,255,1622,258,96,191,547,129
Green Tea,BR719,9/1/2019,30,60,60,90,48,851,70,13,67,126,25
Green Tea,BR719,3/1/2019,30,30,20,60,54,404,66,20,19,128,53
Green Tea,BR720,8/1/2019,20,70,60,90,45,447,69,14,34,121,46
Green Tea,BR970,11/1/2019,190,220,170,410,239,1246,281,74,276,554,95
Green Tea,BR970,10/1/2019,60,100,90,160,90,572,115,29,108,218,42
Green Tea,BR970,7/1/2019,40,50,30,90,79,593,98,30,50,189,64
Green Tea,BR970,6/1/2019,90,150,130,240,122,789,176,39,169,318,62
Green Tea,BR970,5/1/2019,120,170,120,290,154,1132,213,50,178,391,93
Green Tea,BR970,2/1/2019,60,90,60,150,79,593,98,30,50,189,64
Lemon,UN330,4/1/2019,60,20,10,80,86,1698,23,26,-39,116,49
Lemon,UN419,11/1/2019,20,40,40,60,39,541,51,12,40,96,24
Lemon,UN440,12/1/2019,30,60,60,90,48,829,71,13,70,127,24
Lemon,UN440,5/1/2019,10,30,20,40,34,240,43,12,-4,82,46
Lemon,UN513,8/1/2019,30,30,20,60,56,385,70,21,24,134,54
Lemon,UN513,6/1/2019,10,40,30,50,31,1000,37,9,9,72,31
Lemon,UN513,3/1/2019,10,30,30,40,27,859,39,7,30,70,19
Lemon,UN513,2/1/2019,30,60,50,90,52,405,71,17,39,131,45
Lemon,UN614,9/1/2019,130,-50,-100,80,239,4360,-75,74,-252,175,95
Lemon,UN614,1/1/2019,60,20,0,80,86,1698,23,26,-40,116,50
Lemon,UN937,10/1/2019,20,40,40,60,39,541,51,12,39,96,25
Lemon,UN937,7/1/2019,30,50,50,80,65,1053,77,20,52,151,42
Lemon,FR505,12/1/2019,90,150,130,240,122,789,176,39,169,318,62
Lemon,FR505,11/1/2019,80,130,120,210,108,971,157,30,172,282,41
Lemon,FR505,10/1/2019,40,50,40,90,80,1055,94,24,71,185,46
Lemon,FR505,9/1/2019,210,510,450,720,239,1197,526,66,646,815,91
Lemon,FR505,8/1/2019,140,160,120,300,161,1267,161,45,137,343,69
Lemon,FR505,7/1/2019,10,30,10,40,25,209,31,9,-18,60,43
Lemon,FR505,6/1/2019,110,170,130,280,118,930,172,33,190,309,44
Lemon,FR505,5/1/2019,50,60,20,110,54,391,67,20,21,129,53
Lemon,FR505,4/1/2019,80,90,50,170,69,1060,81,21,58,160,42
Lemon,FR505,3/1/2019,60,80,10,140,52,509,73,47,-6,133,77
Lemon,FR505,2/1/2019,130,0,-50,130,113,2758,3,36,-83,124,59
Lemon,FR505,1/1/2019,10,20,10,30,15,848,24,4,12,42,16
Lemon,IN305,12/1/2019,40,60,40,100,46,316,67,14,45,120,37
Lemon,IN305,9/1/2019,50,80,50,130,59,411,79,19,49,147,46
Lemon,IN352,7/1/2019,50,90,40,140,75,-1050,114,24,88,201,55
Lemon,IN561,11/1/2019,80,100,60,180,102,-2003,143,31,132,261,54
Lemon,IN727,8/1/2019,30,40,30,70,33,836,48,9,40,86,21
Lemon,IN727,3/1/2019,200,210,140,410,211,1778,212,59,191,451,83
Lemon,IN754,6/1/2019,50,70,30,120,55,410,69,20,24,132,53
Lemon,IN772,4/1/2019,0,40,30,40,0,387,43,0,46,46,12
Lemon,IN786,10/1/2019,40,70,10,110,61,-906,86,55,1,157,85
Lemon,IN904,5/1/2019,20,30,20,50,22,570,30,7,16,55,19
Lemon,IN904,2/1/2019,20,30,-10,50,34,-522,42,12,-6,81,46
Lemon,IN904,1/1/2019,90,130,100,220,118,930,172,33,188,309,45
Lemon,IT603,12/1/2019,60,90,70,150,50,589,73,14,71,131,25
Lemon,IT603,11/1/2019,20,40,30,60,32,482,48,8,43,85,19
Lemon,IT603,10/1/2019,110,-60,-190,50,121,3385,-60,109,-300,65,142
Lemon,IT603,9/1/2019,90,110,70,200,75,1063,89,23,67,175,44
Lemon,IT603,8/1/2019,50,60,0,110,52,554,68,47,-12,128,76
Lemon,IT603,7/1/2019,90,130,90,220,101,552,130,33,126,246,45
Lemon,IT603,6/1/2019,110,170,40,280,121,912,168,109,39,308,142
Lemon,IT603,5/1/2019,50,80,50,130,59,411,79,19,49,147,46
Lemon,IT603,4/1/2019,60,80,10,140,61,613,86,55,3,157,84
Lemon,IT603,3/1/2019,20,50,40,70,22,802,34,6,24,60,18
Lemon,IT603,2/1/2019,10,20,10,30,15,848,24,4,13,42,15
Lemon,IT603,1/1/2019,40,60,30,100,53,321,88,16,73,150,39
Lemon,JA206,5/1/2019,60,100,80,160,54,885,78,15,76,141,27
Lemon,JA253,11/1/2019,290,390,290,680,228,1691,304,75,291,567,108
Lemon,JA253,6/1/2019,50,60,20,110,54,391,67,20,19,129,54
Lemon,JA360,8/1/2019,40,60,10,100,44,325,62,40,-12,113,70
Lemon,JA360,4/1/2019,90,120,20,210,94,694,130,85,22,239,115
Lemon,JA360,1/1/2019,30,50,0,80,44,325,62,40,-10,113,69
Lemon,JA425,12/1/2019,230,230,170,460,181,1283,182,50,159,387,75
Lemon,JA425,9/1/2019,50,70,40,120,59,411,79,19,47,147,47
Lemon,JA425,7/1/2019,170,160,100,330,181,1283,182,50,159,387,75
Lemon,JA509,10/1/2019,50,60,20,110,54,391,67,20,19,129,54
Lemon,JA509,3/1/2019,50,80,50,130,53,321,88,16,71,150,40
Lemon,JA509,2/1/2019,40,60,30,100,46,316,67,14,45,120,37
Lemon,NE312,12/1/2019,70,110,80,180,81,984,117,22,125,211,33
Lemon,NE312,11/1/2019,20,30,20,50,25,823,38,7,28,67,19
Lemon,NE312,10/1/2019,210,280,180,490,228,1691,304,75,291,567,108
Lemon,NE312,9/1/2019,110,150,20,260,121,912,168,109,39,308,142
Lemon,NE312,8/1/2019,90,120,80,210,101,552,130,33,126,246,45
Lemon,NE630,3/1/2019,40,50,0,90,44,325,62,40,-12,113,70
Lemon,NE708,4/1/2019,110,150,110,260,118,930,172,33,188,309,45
Lemon,NE773,7/1/2019,120,180,120,300,130,1134,195,42,181,346,73
Lemon,NE773,6/1/2019,10,20,10,30,22,570,30,7,16,55,19
Lemon,NE773,5/1/2019,10,20,10,30,15,848,24,4,13,42,15
Lemon,NE773,2/1/2019,30,40,30,70,32,482,48,8,43,85,19
Lemon,NE773,1/1/2019,260,320,230,580,225,1272,265,69,258,522,91
Lemon,GR314,11/1/2019,30,60,40,90,40,536,52,13,40,98,25
Lemon,GR314,6/1/2019,100,130,90,230,88,561,112,29,105,213,41
Lemon,GR314,1/1/2019,220,340,230,560,249,2580,374,87,350,664,138
Lemon,GR417,12/1/2019,90,130,30,220,94,694,130,85,24,239,114
Lemon,GR417,10/1/2019,60,340,300,400,75,-3287,379,24,481,484,55
Lemon,GR573,9/1/2019,60,80,50,140,53,380,71,17,40,132,44
Lemon,GR573,2/1/2019,60,90,40,150,53,470,75,17,21,136,61
Lemon,GR636,5/1/2019,290,450,310,740,249,2580,374,87,349,664,139
Lemon,GR636,4/1/2019,110,180,130,290,130,1134,195,42,181,346,73
Lemon,GR660,7/1/2019,20,40,20,60,29,1003,35,8,7,68,30
Lemon,GR816,8/1/2019,30,50,10,80,33,243,41,12,-6,79,45
Lemon,GR816,3/1/2019,50,80,60,130,47,834,68,13,65,123,24
Lemon,UN225,10/1/2019,80,100,40,180,82,601,102,31,56,196,64
Lemon,UN225,8/1/2019,170,230,140,400,173,1150,239,57,206,439,100
Lemon,UN318,12/1/2019,70,110,70,180,63,446,93,20,74,166,43
Lemon,UN318,6/1/2019,30,60,30,90,43,452,66,14,30,116,46
Lemon,UN318,1/1/2019,70,100,60,170,78,798,119,25,93,210,56
Lemon,UN337,11/1/2019,50,70,30,120,43,452,66,14,30,116,46
Lemon,UN337,5/1/2019,40,70,40,110,46,424,68,14,47,121,36
Lemon,UN337,4/1/2019,40,60,20,100,55,410,69,20,22,132,54
Lemon,UN504,3/1/2019,80,120,90,200,81,984,117,22,125,211,33
Lemon,UN985,9/1/2019,40,50,20,90,49,454,71,15,49,128,38
Lemon,UN985,7/1/2019,30,60,40,90,36,862,52,10,46,94,21
Lemon,UN985,2/1/2019,30,40,-10,70,44,325,62,40,-10,113,69
Lemon,SP702,12/1/2019,50,80,60,130,54,885,78,15,76,141,27
Lemon,SP702,11/1/2019,80,130,110,210,118,930,172,33,190,309,44
Lemon,SP702,9/1/2019,20,30,30,50,32,482,48,8,42,85,20
Lemon,SP702,7/1/2019,170,180,110,350,211,1778,212,59,191,451,83
Lemon,SP702,6/1/2019,160,220,140,380,228,1691,304,75,291,567,108
Lemon,SP702,5/1/2019,20,40,10,60,35,248,47,11,13,87,38
Lemon,SP702,4/1/2019,40,60,40,100,50,589,73,14,71,131,25
Lemon,SP702,3/1/2019,30,70,50,100,53,321,88,16,73,150,39
Lemon,SP775,10/1/2019,10,30,20,40,15,848,24,4,12,42,16
Lemon,SP775,8/1/2019,20,50,40,70,28,875,42,7,34,75,19
Lemon,SP775,2/1/2019,60,100,60,160,78,798,119,25,92,210,57
Lemon,SP775,1/1/2019,30,60,40,90,50,589,73,14,71,131,25
Lemon,ME319,4/1/2019,90,150,100,240,75,659,114,24,86,201,56
Lemon,ME515,12/1/2019,60,90,40,150,78,798,119,25,92,210,57
Lemon,ME515,10/1/2019,20,40,30,60,22,570,30,7,16,55,19
Lemon,ME515,9/1/2019,50,70,50,120,54,885,78,15,77,141,26
Lemon,ME515,8/1/2019,170,180,120,350,181,1283,182,50,160,387,74
Lemon,ME563,7/1/2019,220,290,190,510,228,1691,304,75,292,567,107
Lemon,ME563,5/1/2019,50,70,40,120,53,380,71,17,39,132,45
Lemon,ME641,11/1/2019,0,50,40,50,0,387,43,0,46,46,12
Lemon,ME641,3/1/2019,20,30,20,50,22,802,34,6,25,60,17
Lemon,ME641,1/1/2019,30,60,30,90,49,454,71,15,50,128,37
Lemon,ME712,6/1/2019,40,60,50,100,33,836,48,9,40,86,21
Lemon,ME712,2/1/2019,270,270,200,540,211,1778,212,59,191,451,83
Lemon,CA203,10/1/2019,70,80,40,150,75,1063,89,23,67,175,44
Lemon,CA203,9/1/2019,70,100,60,170,77,557,103,25,76,192,52
Lemon,CA203,4/1/2019,20,40,20,60,35,248,47,11,12,87,39
Lemon,GE209,9/1/2019,70,80,40,150,55,410,69,20,24,132,53
Lemon,GE323,3/1/2019,40,60,40,100,40,536,52,13,39,98,26
Lemon,GE415,6/1/2019,80,110,80,190,81,984,117,22,125,211,33
Lemon,GE415,4/1/2019,40,60,40,100,36,862,52,10,45,94,22
Lemon,CA475,11/1/2019,70,100,60,170,77,557,103,25,76,192,52
Lemon,CA475,5/1/2019,90,120,60,210,82,601,102,31,56,196,64
Lemon,CA475,2/1/2019,200,-30,-130,170,173,3909,-27,57,-188,156,100
Lemon,CH503,12/1/2019,50,80,50,130,46,424,68,14,47,121,36
Lemon,CH503,7/1/2019,0,20,10,20,10,596,13,3,-4,25,16
Lemon,CH503,6/1/2019,30,40,20,70,29,1003,35,8,7,68,30
Lemon,CH503,3/1/2019,30,60,50,90,31,856,47,8,42,83,19
Lemon,CH503,2/1/2019,60,80,40,140,69,1060,81,21,56,160,43
Lemon,CH503,1/1/2019,110,160,110,270,113,803,165,36,157,296,59
Lemon,GE510,11/1/2019,110,150,40,260,94,694,130,85,24,239,114
Lemon,GE530,1/1/2019,90,130,90,220,102,666,143,31,132,261,54
Lemon,CH541,11/1/2019,90,50,10,140,82,1804,40,25,-12,130,48
Lemon,CH541,10/1/2019,50,70,10,120,52,509,73,47,-4,133,76
Lemon,CH541,9/1/2019,40,60,30,100,57,1042,68,17,43,133,39
Lemon,CH541,8/1/2019,120,170,130,290,118,930,172,33,188,309,45
Lemon,CH541,5/1/2019,50,70,0,120,61,613,86,55,3,157,84
Lemon,CH541,4/1/2019,20,30,10,50,35,248,47,11,13,87,38
Lemon,GE559,5/1/2019,30,50,40,80,50,589,73,14,70,131,26
Lemon,GE559,2/1/2019,50,90,50,140,78,798,119,25,92,210,57
Lemon,GE661,12/1/2019,200,250,130,450,245,1784,300,93,257,581,127
Lemon,GE714,7/1/2019,150,150,80,300,211,1778,212,59,190,451,84
Lemon,GE818,8/1/2019,20,40,0,60,34,211,42,12,-4,81,45
Lemon,CA860,12/1/2019,60,90,50,150,75,659,114,24,88,201,55
Lemon,CA860,7/1/2019,30,50,30,80,49,454,71,15,50,128,37
Lemon,CA860,6/1/2019,80,120,70,200,102,666,143,31,132,261,54
Lemon,CA860,1/1/2019,70,90,60,160,88,561,112,29,104,213,42
Lemon,GE951,10/1/2019,50,70,50,120,50,589,73,14,70,131,26
Lemon,CA959,8/1/2019,30,50,40,80,32,482,48,8,43,85,19
Lemon,CA959,3/1/2019,20,30,0,50,34,211,42,12,-4,81,45
Lemon,MA435,12/1/2019,70,100,70,170,102,666,143,31,132,261,54
Lemon,MA435,11/1/2019,50,80,40,130,75,659,114,24,88,201,55
Lemon,MA435,10/1/2019,30,60,40,90,36,809,54,10,49,96,21
Lemon,MA435,9/1/2019,180,-180,-280,0,245,7653,-245,93,-505,34,127
Lemon,MA435,8/1/2019,20,40,0,60,33,243,41,12,-6,79,45
Lemon,MA435,7/1/2019,40,60,0,100,61,613,86,55,1,157,85
Lemon,MA435,5/1/2019,0,40,30,40,0,387,43,0,47,46,11
Lemon,MA435,4/1/2019,30,50,40,80,31,856,47,8,42,83,19
Lemon,MA435,3/1/2019,40,60,30,100,46,424,68,14,46,121,37
Lemon,MA435,2/1/2019,40,70,10,110,52,509,73,47,-6,133,77
Lemon,MA435,1/1/2019,80,120,20,200,94,694,130,85,22,239,115
Lemon,MA801,6/1/2019,180,240,140,420,245,1704,331,93,303,614,127
Lemon,IN339,10/1/2019,20,50,40,70,31,856,47,8,40,83,20
Lemon,IN413,5/1/2019,40,50,20,90,55,410,69,20,22,132,54
Lemon,IN508,2/1/2019,40,60,30,100,43,452,66,14,30,116,46
Lemon,IN774,12/1/2019,80,100,70,180,88,561,112,29,104,213,42
Lemon,IN774,9/1/2019,210,240,160,450,225,1272,265,69,258,522,91
Lemon,IN774,7/1/2019,60,70,30,130,82,601,102,31,56,196,64
Lemon,IN774,4/1/2019,100,150,100,250,113,803,165,36,159,296,58
Lemon,IN781,6/1/2019,160,220,130,380,173,1150,239,57,205,439,101
Lemon,IN781,3/1/2019,70,100,40,170,82,601,102,31,56,196,64
Lemon,IN781,1/1/2019,70,40,0,110,82,1804,40,25,-13,130,49
Lemon,IN857,11/1/2019,30,50,30,80,40,536,52,13,40,98,25
Lemon,IN978,8/1/2019,40,60,40,100,47,834,68,13,65,123,24
Lemon,RU262,10/1/2019,20,30,0,50,33,243,41,12,-6,79,45
Lemon,RU262,8/1/2019,40,40,10,80,54,391,67,20,19,129,54
Lemon,RU262,7/1/2019,20,30,10,50,29,1003,35,8,7,68,30
Lemon,RU262,5/1/2019,30,50,40,80,36,862,52,10,45,94,22
Lemon,RU262,4/1/2019,50,70,40,120,59,411,79,19,47,147,47
Lemon,RU414,9/1/2019,160,-50,-120,110,225,4742,-65,69,-232,171,91
Lemon,RU608,1/1/2019,70,40,0,110,82,1804,40,25,-12,130,48
Lemon,RU715,12/1/2019,50,50,30,100,69,1060,81,21,56,160,43
Lemon,RU715,11/1/2019,30,50,30,80,40,536,52,13,40,98,25
Lemon,RU715,6/1/2019,100,150,100,250,113,803,165,36,159,296,58
Lemon,RU715,3/1/2019,70,110,80,180,81,984,117,22,125,211,33
Lemon,RU920,2/1/2019,50,60,30,110,75,1063,89,23,65,175,45
Lemon,AU212,8/1/2019,200,460,390,660,211,933,464,59,565,719,83
Lemon,AU315,6/1/2019,170,180,120,350,181,1283,182,50,160,387,74
Lemon,AU516,7/1/2019,30,40,0,70,34,211,42,12,-4,81,45
Lemon,AU516,1/1/2019,120,170,130,290,123,959,179,34,199,322,45
Lemon,AU518,5/1/2019,60,80,30,140,65,403,80,24,33,155,58
Lemon,AU518,2/1/2019,70,90,50,160,63,1075,76,19,53,148,40
Lemon,AU585,11/1/2019,50,80,20,130,47,521,65,42,-10,119,72
Lemon,AU585,10/1/2019,150,-30,-90,120,127,2947,-25,40,-131,109,63
Lemon,AU631,12/1/2019,10,30,20,40,16,851,25,4,15,44,15
Lemon,AU716,4/1/2019,40,70,50,110,52,327,75,16,55,135,38
Lemon,AU718,3/1/2019,50,70,40,120,54,424,73,17,43,135,44
Lemon,AU845,9/1/2019,50,70,30,120,67,-1239,101,22,70,179,54
Lemon,SI405,11/1/2019,100,140,90,240,134,-2248,186,41,180,341,65
Lemon,SI405,9/1/2019,30,40,30,70,31,844,46,8,39,82,20
Lemon,SI405,8/1/2019,40,50,10,90,46,422,57,17,9,110,51
Lemon,SI405,7/1/2019,240,240,160,480,250,1820,251,70,233,534,94
Lemon,SI405,2/1/2019,0,40,30,40,0,344,43,0,46,46,12
Lemon,SI405,1/1/2019,40,60,0,100,55,-1053,76,49,-4,140,79
Lemon,SI580,12/1/2019,20,30,20,50,24,567,32,7,19,60,19
Lemon,SI580,5/1/2019,10,20,-10,30,20,-598,25,7,-22,48,40
Lemon,SI918,10/1/2019,90,140,110,230,123,959,179,34,197,322,46
Lemon,SI918,6/1/2019,60,110,90,170,54,601,79,15,79,142,26
Lemon,SI918,4/1/2019,20,30,20,50,29,490,44,8,36,78,20
Lemon,SI918,3/1/2019,130,-70,-210,60,135,3641,-69,122,-332,70,155
Lemon,BR303,7/1/2019,100,120,80,220,80,1079,96,24,74,188,46
Lemon,BR303,6/1/2019,40,50,-10,90,47,571,52,42,-30,106,72
Lemon,BR303,3/1/2019,90,110,70,200,94,540,120,31,114,228,43
Lemon,BR719,12/1/2019,130,180,40,310,135,940,187,122,46,343,156
Lemon,BR719,8/1/2019,50,70,40,120,54,424,73,17,42,135,45
Lemon,BR720,10/1/2019,50,70,10,120,55,627,76,49,-3,140,78
Lemon,BR720,4/1/2019,20,50,40,70,23,807,35,6,25,62,18
Lemon,BR720,1/1/2019,10,20,10,30,16,851,25,4,15,44,15
Lemon,BR970,11/1/2019,30,50,20,80,41,320,66,12,46,114,35
Lemon,BR970,9/1/2019,60,90,70,150,50,898,73,14,71,131,25
Lemon,BR970,5/1/2019,310,420,320,730,247,1744,329,81,321,614,113
Lemon,BR970,2/1/2019,60,80,30,140,65,403,80,24,34,155,57
Lemon,SW210,8/1/2019,40,70,10,110,49,335,69,44,-6,126,73
Lemon,SW254,7/1/2019,100,140,30,240,105,716,145,95,31,266,124
Lemon,SW254,5/1/2019,30,60,10,90,49,335,69,44,-7,126,74
Lemon,SW254,1/1/2019,190,200,140,390,153,1319,153,42,129,326,66
Lemon,SW281,4/1/2019,50,60,30,110,54,424,73,17,42,135,45
Lemon,SW325,2/1/2019,140,140,80,280,153,1319,153,42,129,326,66
Lemon,SW430,12/1/2019,60,70,20,130,65,403,80,24,33,155,58
Lemon,SW430,10/1/2019,30,60,30,90,41,320,66,12,45,114,36
Lemon,SW469,9/1/2019,40,70,40,110,52,327,75,16,53,135,39
Lemon,SW806,11/1/2019,80,110,80,190,86,1003,124,24,132,224,35
Lemon,SW915,3/1/2019,20,30,20,50,24,829,36,6,28,64,17
Lemon,SW979,6/1/2019,230,300,200,530,247,1744,329,81,321,614,113
Mint,IN239,7/1/2019,120,170,30,290,135,940,187,122,47,343,155
Mint,IN321,1/1/2019,80,110,70,190,94,540,120,31,114,228,43
Mint,IN352,2/1/2019,40,60,0,100,49,335,69,44,-7,126,74
Mint,IN407,12/1/2019,110,170,130,280,123,959,179,34,197,322,46
Mint,IN561,11/1/2019,100,160,110,260,115,1166,174,37,156,308,69
Mint,IN754,9/1/2019,10,30,20,40,24,567,32,7,18,60,20
Mint,IN786,6/1/2019,10,20,10,30,16,851,25,4,13,44,16
Mint,IN813,3/1/2019,20,40,30,60,29,490,44,8,37,78,19
Mint,IN850,8/1/2019,280,340,240,620,241,1321,284,74,279,559,96
Mint,IN850,4/1/2019,40,50,30,90,43,531,56,14,43,106,27
Mint,IN904,10/1/2019,90,130,100,220,81,551,104,26,98,197,38
Mint,IN941,5/1/2019,250,370,250,620,279,2642,420,97,402,745,149
Mint,NE224,1/1/2019,100,140,30,240,105,716,145,95,30,266,125
Mint,NE309,3/1/2019,60,390,360,450,67,-3534,443,22,579,543,53
Mint,NE312,12/1/2019,50,80,50,130,49,392,65,16,31,121,44
Mint,NE312,8/1/2019,100,160,110,260,115,1166,174,37,156,308,69
Mint,NE312,7/1/2019,40,70,20,110,41,482,57,13,1,104,56
Mint,NE312,5/1/2019,330,500,350,830,279,2642,420,97,402,745,149
Mint,NE630,6/1/2019,30,30,10,60,31,1009,38,9,12,74,30
Mint,NE708,11/1/2019,40,60,20,100,39,250,49,14,1,94,48
Mint,NE773,9/1/2019,50,90,70,140,49,845,71,13,68,128,25
Mint,NE815,10/1/2019,60,90,40,150,68,619,85,25,39,163,59
Mint,NE815,4/1/2019,220,300,190,520,224,1191,310,73,288,569,116
Mint,NE815,2/1/2019,80,120,80,200,72,461,104,23,86,188,46
Mint,SP702,9/1/2019,40,60,30,100,48,462,74,15,42,130,46
Mint,SP702,7/1/2019,70,120,80,190,88,817,133,29,108,236,60
Mint,SP702,5/1/2019,50,90,50,140,48,462,74,15,40,130,47
Mint,SP775,12/1/2019,40,50,20,90,41,435,60,13,36,108,36
Mint,SP775,11/1/2019,30,50,10,80,46,422,57,17,9,110,51
Mint,SP775,10/1/2019,90,120,90,210,86,1003,124,24,132,224,35
Mint,SP775,8/1/2019,30,50,20,80,43,466,63,13,42,113,35
Mint,SP775,6/1/2019,30,50,40,80,33,870,49,9,43,87,20
Mint,SP775,4/1/2019,30,50,0,80,49,335,69,44,-6,126,73
Mint,SP775,3/1/2019,50,70,50,120,50,898,73,14,70,131,26
Mint,SP775,2/1/2019,20,30,30,50,29,490,44,8,37,78,19
Mint,SP775,1/1/2019,90,130,110,220,123,959,179,34,199,322,45
Mint,CA203,12/1/2019,210,200,120,410,250,1820,251,70,232,534,95
Mint,CA203,10/1/2019,180,240,150,420,247,1744,329,81,319,614,114
Mint,CA203,9/1/2019,30,40,10,70,38,256,51,12,16,95,40
Mint,CA203,5/1/2019,40,70,50,110,54,601,79,15,79,142,26
Mint,CA203,2/1/2019,30,40,20,70,41,320,66,12,45,114,36
Mint,GE213,8/1/2019,10,30,20,40,16,851,25,4,15,44,15
Mint,GE310,6/1/2019,30,40,30,70,30,882,45,8,39,80,19
Mint,GE323,12/1/2019,70,110,70,180,88,817,133,29,107,236,61
Mint,GE323,11/1/2019,40,60,40,100,54,601,79,15,77,142,27
Mint,GE408,2/1/2019,80,130,80,210,67,677,101,22,70,179,54
Mint,CA475,8/1/2019,60,110,60,170,88,817,133,29,107,236,61
Mint,CA475,4/1/2019,30,40,30,70,24,567,32,7,19,60,19
Mint,CA475,3/1/2019,40,70,50,110,50,898,73,14,70,131,26
Mint,GE530,10/1/2019,150,140,80,290,153,1319,153,42,129,326,66
Mint,GE530,5/1/2019,240,310,210,550,247,1744,329,81,321,614,113
Mint,GE562,4/1/2019,40,70,40,110,49,392,65,16,31,121,44
Mint,GE650,1/1/2019,0,50,40,50,0,344,43,0,47,46,11
Mint,GE760,3/1/2019,20,30,20,50,23,807,35,6,25,62,18
Mint,GE818,9/1/2019,30,50,20,80,43,466,63,13,40,113,36
Mint,CA860,1/1/2019,30,60,50,90,31,844,46,8,40,82,19
Mint,GE909,7/1/2019,320,320,240,640,250,1820,251,70,233,534,94
Mint,CA959,11/1/2019,70,100,60,170,80,1079,96,24,76,188,45
Mint,CA959,7/1/2019,80,110,70,190,83,575,112,27,86,208,54
Mint,CA959,6/1/2019,30,30,0,60,38,256,51,12,18,95,39
Mint,MA435,12/1/2019,50,80,40,130,46,422,57,17,9,110,51
Mint,MA435,11/1/2019,50,60,40,110,43,531,56,14,45,106,26
Mint,MA435,10/1/2019,80,120,90,200,86,1003,124,24,131,224,36
Mint,MA435,9/1/2019,30,60,50,90,33,870,49,9,42,87,21
Mint,MA435,6/1/2019,80,110,70,190,83,575,112,27,85,208,55
